Cinder Glade,Cinder Glade,Cinder Glade,Forest,Forest,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Sheltered Thicket,Stomping Ground,Stomping Ground,Stomping Ground,"Valakut, the Molten Pinnacle","Valakut, the Molten Pinnacle","Valakut, the Molten Pinnacle","Valakut, the Molten Pinnacle",Windswept Heath,Windswept Heath,Windswept Heath,Wooded Foothills,Wooded Foothills,Wooded Foothills,Wooded Foothills,Primeval Titan,Primeval Titan,Primeval Titan,Primeval Titan,Sakura-Tribe Elder,Sakura-Tribe Elder,Sakura-Tribe Elder,Sakura-Tribe Elder,Thragtusk,Wood Elves,Explore,Explore,Farseek,Farseek,Farseek,Lightning Bolt,Lightning Bolt,Lightning Bolt,Lightning Bolt,Scapeshift,Scapeshift,Scapeshift,Scapeshift,Search for Tomorrow,Search for Tomorrow,Search for Tomorrow,Search for Tomorrow,Summoner\'s Pact,Summoner\'s Pact,Sweltering Suns,Sweltering Suns,Relic of Progenitus,Relic of Progenitus
Academy Ruins,Academy Ruins,Blooming Marsh,Blooming Marsh,Blooming Marsh,Blooming Marsh,Forest,Ghost Quarter,Ghost Quarter,Ghost Quarter,Glimmervoid,Glimmervoid,Glimmervoid,Glimmervoid,Inventors\' Fair,Inventors\' Fair,Spire of Industry,Swamp,Abrupt Decay,Abrupt Decay,Ancient Stirrings,Ancient Stirrings,Ancient Stirrings,Ancient Stirrings,Collective Brutality,Infernal Tutor,Inquisition of Kozilek,Inquisition of Kozilek,Inquisition of Kozilek,Surgical Extraction,Surgical Extraction,Surgical Extraction,Thoughtseize,Thoughtseize,Thoughtseize,Codex Shredder,Codex Shredder,Codex Shredder,Codex Shredder,Crucible of Worlds,Ensnaring Bridge,Ensnaring Bridge,Ensnaring Bridge,Ensnaring Bridge,Ghoulcaller\'s Bell,Ghoulcaller\'s Bell,Ghoulcaller\'s Bell,Lantern of Insight,Lantern of Insight,Lantern of Insight,Lantern of Insight,Mox Opal,Mox Opal,Mox Opal,Mox Opal,Pithing Needle,Pithing Needle,Pithing Needle,Pyxis of Pandemonium,Pyxis of Pandemonium
Dryad Arbor,Forest,Horizon Canopy,Horizon Canopy,Horizon Canopy,Horizon Canopy,Misty Rainforest,Misty Rainforest,Plains,Razorverge Thicket,Razorverge Thicket,Razorverge Thicket,Razorverge Thicket,Temple Garden,Temple Garden,Temple Garden,Windswept Heath,Windswept Heath,Windswept Heath,Windswept Heath,Gladecover Scout,Gladecover Scout,Gladecover Scout,Gladecover Scout,Kor Spiritdancer,Kor Spiritdancer,Kor Spiritdancer,Kor Spiritdancer,Slippery Bogle,Slippery Bogle,Slippery Bogle,Slippery Bogle,Path to Exile,Path to Exile,Daybreak Coronet,Daybreak Coronet,Daybreak Coronet,Daybreak Coronet,Ethereal Armor,Ethereal Armor,Ethereal Armor,Ethereal Armor,Gryff\'s Boon,Gryff\'s Boon,Hyena Umbra,Hyena Umbra,Leyline of Sanctity,Leyline of Sanctity,Leyline of Sanctity,Leyline of Sanctity,Rancor,Rancor,Rancor,Rancor,Spider Umbra,Spider Umbra,Spider Umbra,Spider Umbra,Spirit Mantle,Spirit Mantle
Blackcleave Cliffs,Blackcleave Cliffs,Blackcleave Cliffs,Blackcleave Cliffs,Blood Crypt,Bloodstained Mire,Bloodstained Mire,Bloodstained Mire,Forest,Mountain,Overgrown Tomb,Overgrown Tomb,Raging Ravine,Raging Ravine,Raging Ravine,Stomping Ground,Swamp,Swamp,Treetop Village,Twilight Mire,Verdant Catacombs,Verdant Catacombs,Verdant Catacombs,Verdant Catacombs,Wooded Foothills,Bloodbraid Elf,Bloodbraid Elf,Bloodbraid Elf,Bloodbraid Elf,Dark Confidant,Dark Confidant,Dark Confidant,Dark Confidant,Scavenging Ooze,Scavenging Ooze,Scavenging Ooze,Tarmogoyf,Tarmogoyf,Tarmogoyf,Tarmogoyf,Abrupt Decay,Fatal Push,Inquisition of Kozilek,Inquisition of Kozilek,Inquisition of Kozilek,Inquisition of Kozilek,Kolaghan\'s Command,Kolaghan\'s Command,Lightning Bolt,Lightning Bolt,Lightning Bolt,Lightning Bolt,Maelstrom Pulse,Terminate,Thoughtseize,Liliana of the Veil,Liliana of the Veil,Liliana of the Veil,Liliana of the Veil,"Liliana, the Last Hope"
Eiganjo Castle,Ghost Quarter,Ghost Quarter,Ghost Quarter,Ghost Quarter,Horizon Canopy,Horizon Canopy,Horizon Canopy,Mutavault,Mutavault,Plains,Plains,Plains,Plains,Plains,Plains,Plains,Plains,Shefet Dunes,Shefet Dunes,Tectonic Edge,Tectonic Edge,Tectonic Edge,Aven Mindcensor,Aven Mindcensor,Blade Splicer,Blade Splicer,Blade Splicer,Eldrazi Displacer,Flickerwisp,Flickerwisp,Flickerwisp,Flickerwisp,Kitchen Finks,Leonin Arbiter,Leonin Arbiter,Leonin Arbiter,Leonin Arbiter,Mirran Crusader,Selfless Spirit,Selfless Spirit,"Thalia, Guardian of Thraben","Thalia, Guardian of Thraben","Thalia, Guardian of Thraben","Thalia, Guardian of Thraben","Thalia, Heretic Cathar",Thraben Inspector,Thraben Inspector,Thraben Inspector,Thraben Inspector,Path to Exile,Path to Exile,Path to Exile,Path to Exile,Aether Vial,Aether Vial,Aether Vial,Aether Vial,Smuggler\'s Copter,Smuggler\'s Copter
Forest,Forest,Forest,Forest,Forest,Forest,Forest,Kessig Wolf Run,Misty Rainforest,Mountain,Stomping Ground,Stomping Ground,Stomping Ground,Verdant Catacombs,Verdant Catacombs,Verdant Catacombs,Verdant Catacombs,Wooded Foothills,Wooded Foothills,Wooded Foothills,Wooded Foothills,Arbor Elf,Arbor Elf,Arbor Elf,Arbor Elf,Birds of Paradise,Birds of Paradise,Bloodbraid Elf,Bloodbraid Elf,Bloodbraid Elf,Bloodbraid Elf,Courser of Kruphix,Inferno Titan,Inferno Titan,Inferno Titan,Pia and Kiran Nalaar,Pia and Kiran Nalaar,Tireless Tracker,Tireless Tracker,Tireless Tracker,Tireless Tracker,Lightning Bolt,Lightning Bolt,Molten Rain,Molten Rain,Molten Rain,Stone Rain,Stone Rain,Stone Rain,Stone Rain,Blood Moon,Blood Moon,Blood Moon,Blood Moon,"Chandra, Torch of Defiance","Nissa, Voice of Zendikar",Utopia Sprawl,Utopia Sprawl,Utopia Sprawl,Utopia Sprawl
Blinkmoth Nexus,Blinkmoth Nexus,Blinkmoth Nexus,Blinkmoth Nexus,Eldrazi Temple,Eldrazi Temple,Eldrazi Temple,Eldrazi Temple,Gemstone Caverns,Gemstone Caverns,Gemstone Caverns,Ghost Quarter,Ghost Quarter,Ghost Quarter,Ghost Quarter,Mutavault,Mutavault,Scavenger Grounds,Scavenger Grounds,Sea Gate Wreckage,Sea Gate Wreckage,Wastes,Wastes,Eldrazi Mimic,Eldrazi Mimic,Eldrazi Mimic,Eldrazi Mimic,Eternal Scourge,Eternal Scourge,Eternal Scourge,Eternal Scourge,Matter Reshaper,Matter Reshaper,Matter Reshaper,Matter Reshaper,Reality Smasher,Reality Smasher,Reality Smasher,Reality Smasher,Simian Spirit Guide,Simian Spirit Guide,Simian Spirit Guide,Simian Spirit Guide,Thought-Knot Seer,Thought-Knot Seer,Thought-Knot Seer,Thought-Knot Seer,Dismember,Dismember,Dismember,Dismember,Chalice of the Void,Chalice of the Void,Chalice of the Void,Chalice of the Void,Serum Powder,Serum Powder,Serum Powder,Serum Powder,Smuggler\'s Copter
Blinkmoth Nexus,Blinkmoth Nexus,Blinkmoth Nexus,Blinkmoth Nexus,Darksteel Citadel,Darksteel Citadel,Darksteel Citadel,Darksteel Citadel,Inkmoth Nexus,Inkmoth Nexus,Inkmoth Nexus,Inkmoth Nexus,Mountain,Spire of Industry,Spire of Industry,Spire of Industry,Spire of Industry,Arcbound Ravager,Arcbound Ravager,Arcbound Ravager,Arcbound Ravager,Etched Champion,Etched Champion,Etched Champion,Master of Etherium,Master of Etherium,Memnite,Memnite,Ornithopter,Ornithopter,Ornithopter,Ornithopter,Signal Pest,Signal Pest,Signal Pest,Signal Pest,Steel Overseer,Steel Overseer,Steel Overseer,Steel Overseer,Vault Skirge,Vault Skirge,Vault Skirge,Vault Skirge,Galvanic Blast,Galvanic Blast,Galvanic Blast,Cranial Plating,Cranial Plating,Cranial Plating,Cranial Plating,Mox Opal,Mox Opal,Mox Opal,Mox Opal,Springleaf Drum,Springleaf Drum,Springleaf Drum,Springleaf Drum,Welding Jar
Blackcleave Cliffs,Blackcleave Cliffs,Blackcleave Cliffs,Blood Crypt,Bloodstained Mire,Bloodstained Mire,Bloodstained Mire,Blooming Marsh,Forest,Forest,Overgrown Tomb,Overgrown Tomb,Raging Ravine,Raging Ravine,Raging Ravine,Stomping Ground,Swamp,Swamp,Twilight Mire,Verdant Catacombs,Verdant Catacombs,Verdant Catacombs,Verdant Catacombs,Wooded Foothills,Bloodbraid Elf,Bloodbraid Elf,Bloodbraid Elf,Bloodbraid Elf,Dark Confidant,Dark Confidant,Dark Confidant,Scavenging Ooze,Scavenging Ooze,Scavenging Ooze,Tarmogoyf,Tarmogoyf,Tarmogoyf,Tarmogoyf,Abrupt Decay,Dreadbore,Fatal Push,Fatal Push,Inquisition of Kozilek,Inquisition of Kozilek,Inquisition of Kozilek,Kolaghan\'s Command,Kolaghan\'s Command,Lightning Bolt,Lightning Bolt,Lightning Bolt,Lightning Bolt,Maelstrom Pulse,Thoughtseize,Thoughtseize,Thoughtseize,Liliana of the Veil,Liliana of the Veil,Liliana of the Veil,Liliana of the Veil,"Liliana, the Last Hope"
Forest,Forest,Forest,Gavony Township,Gavony Township,Gavony Township,Godless Shrine,Horizon Canopy,Overgrown Tomb,Overgrown Tomb,Plains,Plains,Swamp,Temple Garden,Temple Garden,Verdant Catacombs,Verdant Catacombs,Verdant Catacombs,Verdant Catacombs,Windswept Heath,Windswept Heath,Windswept Heath,Windswept Heath,Birds of Paradise,Birds of Paradise,Birds of Paradise,Loxodon Smiter,Loxodon Smiter,Loxodon Smiter,Loxodon Smiter,Noble Hierarch,Noble Hierarch,Noble Hierarch,Noble Hierarch,Scavenging Ooze,Scavenging Ooze,Scavenging Ooze,"Thalia, Heretic Cathar","Thalia, Heretic Cathar",Troll Ascetic,Troll Ascetic,Voice of Resurgence,Voice of Resurgence,Voice of Resurgence,Voice of Resurgence,Wilt-Leaf Liege,Wilt-Leaf Liege,Wilt-Leaf Liege,Wilt-Leaf Liege,Abrupt Decay,Lingering Souls,Lingering Souls,Lingering Souls,Lingering Souls,Path to Exile,Path to Exile,Path to Exile,Thoughtseize,Thoughtseize,Worship
Blood Crypt,Bloodstained Mire,Bloodstained Mire,Bloodstained Mire,Bloodstained Mire,Island,Polluted Delta,Polluted Delta,Polluted Delta,Polluted Delta,Scalding Tarn,Scalding Tarn,Scalding Tarn,Scalding Tarn,Steam Vents,Swamp,Watery Grave,Watery Grave,Death\'s Shadow,Death\'s Shadow,Death\'s Shadow,Death\'s Shadow,Gurmag Angler,Gurmag Angler,Gurmag Angler,Snapcaster Mage,Snapcaster Mage,Snapcaster Mage,Snapcaster Mage,Street Wraith,Street Wraith,Street Wraith,Street Wraith,"Tasigur, the Golden Fang",Dismember,Fatal Push,Fatal Push,Fatal Push,Fatal Push,Inquisition of Kozilek,Inquisition of Kozilek,Kolaghan\'s Command,Kolaghan\'s Command,Serum Visions,Serum Visions,Serum Visions,Serum Visions,Stubborn Denial,Stubborn Denial,Stubborn Denial,Temur Battle Rage,Temur Battle Rage,Thought Scour,Thought Scour,Thought Scour,Thought Scour,Thoughtseize,Thoughtseize,Thoughtseize,Thoughtseize
Blood Crypt,Bloodstained Mire,Bloodstained Mire,Bloodstained Mire,Bloodstained Mire,Flooded Strand,Flooded Strand,Island,Misty Rainforest,Polluted Delta,Polluted Delta,Polluted Delta,Polluted Delta,Steam Vents,Swamp,Watery Grave,Watery Grave,Death\'s Shadow,Death\'s Shadow,Death\'s Shadow,Death\'s Shadow,Gurmag Angler,Gurmag Angler,Snapcaster Mage,Snapcaster Mage,Snapcaster Mage,Snapcaster Mage,Street Wraith,Street Wraith,Street Wraith,Street Wraith,"Tasigur, the Golden Fang","Tasigur, the Golden Fang",Dismember,Dismember,Fatal Push,Fatal Push,Fatal Push,Fatal Push,Inquisition of Kozilek,Inquisition of Kozilek,Lightning Bolt,Opt,Opt,Opt,Opt,Stubborn Denial,Stubborn Denial,Stubborn Denial,Stubborn Denial,Temur Battle Rage,Temur Battle Rage,Thought Scour,Thought Scour,Thought Scour,Thought Scour,Thoughtseize,Thoughtseize,Thoughtseize,Thoughtseize
Blackcleave Cliffs,Blackcleave Cliffs,Blackcleave Cliffs,Blackcleave Cliffs,Blood Crypt,Bloodstained Mire,Bloodstained Mire,Forest,Mountain,Overgrown Tomb,Overgrown Tomb,Raging Ravine,Raging Ravine,Raging Ravine,Stomping Ground,Swamp,Swamp,Treetop Village,Treetop Village,Twilight Mire,Verdant Catacombs,Verdant Catacombs,Verdant Catacombs,Verdant Catacombs,Wooded Foothills,Bloodbraid Elf,Bloodbraid Elf,Bloodbraid Elf,Bloodbraid Elf,Dark Confidant,Dark Confidant,Dark Confidant,Dark Confidant,Scavenging Ooze,Scavenging Ooze,Scavenging Ooze,Tarmogoyf,Tarmogoyf,Tarmogoyf,Tarmogoyf,Abrupt Decay,Fatal Push,Fatal Push,Inquisition of Kozilek,Inquisition of Kozilek,Inquisition of Kozilek,Inquisition of Kozilek,Kolaghan\'s Command,Kolaghan\'s Command,Lightning Bolt,Lightning Bolt,Lightning Bolt,Maelstrom Pulse,Thoughtseize,Thoughtseize,Liliana of the Veil,Liliana of the Veil,Liliana of the Veil,Liliana of the Veil,"Liliana, the Last Hope"
Cinder Glade,Cinder Glade,Cinder Glade,Cinder Glade,Forest,Forest,Forest,Misty Rainforest,Mountain,Mountain,Mountain,Mountain,Mountain,Mountain,Stomping Ground,Stomping Ground,Stomping Ground,"Valakut, the Molten Pinnacle","Valakut, the Molten Pinnacle","Valakut, the Molten Pinnacle","Valakut, the Molten Pinnacle",Verdant Catacombs,Windswept Heath,Wooded Foothills,Wooded Foothills,Wooded Foothills,Wooded Foothills,Bloodbraid Elf,Bloodbraid Elf,Bloodbraid Elf,Bloodbraid Elf,Primeval Titan,Primeval Titan,Primeval Titan,Primeval Titan,Sakura-Tribe Elder,Sakura-Tribe Elder,Sakura-Tribe Elder,Sakura-Tribe Elder,Farseek,Farseek,Farseek,Growth Spasm,Growth Spasm,Lightning Bolt,Lightning Bolt,Lightning Bolt,Lightning Bolt,Scapeshift,Scapeshift,Scapeshift,Scapeshift,Search for Tomorrow,Search for Tomorrow,Search for Tomorrow,Search for Tomorrow,Slagstorm,Slagstorm,Summoner\'s Pact,Summoner\'s Pact
Blackcleave Cliffs,Blackcleave Cliffs,Blackcleave Cliffs,Blood Crypt,Bloodstained Mire,Bloodstained Mire,Blooming Marsh,Forest,Mountain,Overgrown Tomb,Raging Ravine,Raging Ravine,Raging Ravine,Stomping Ground,Swamp,Swamp,Twilight Mire,Verdant Catacombs,Verdant Catacombs,Verdant Catacombs,Verdant Catacombs,Wooded Foothills,Wooded Foothills,Bloodbraid Elf,Bloodbraid Elf,Bloodbraid Elf,Bloodbraid Elf,Dark Confidant,Dark Confidant,Dark Confidant,Dark Confidant,Scavenging Ooze,Scavenging Ooze,Scavenging Ooze,Tarmogoyf,Tarmogoyf,Tarmogoyf,Tarmogoyf,Abrupt Decay,Dreadbore,Fatal Push,Fatal Push,Inquisition of Kozilek,Inquisition of Kozilek,Inquisition of Kozilek,Kolaghan\'s Command,Kolaghan\'s Command,Lightning Bolt,Lightning Bolt,Lightning Bolt,Lightning Bolt,Maelstrom Pulse,Thoughtseize,Thoughtseize,Thoughtseize,Liliana of the Veil,Liliana of the Veil,Liliana of the Veil,Liliana of the Veil,"Liliana, the Last Hope"
Arid Mesa,Arid Mesa,Blood Crypt,Bloodstained Mire,Bloodstained Mire,Darksteel Citadel,Darksteel Citadel,Mountain,Mountain,Sacred Foundry,Stomping Ground,Wooded Foothills,Wooded Foothills,Wooded Foothills,Wooded Foothills,Bomat Courier,Bomat Courier,Bomat Courier,Bomat Courier,Goblin Bushwhacker,Goblin Bushwhacker,Goblin Bushwhacker,Goblin Guide,Goblin Guide,Goblin Guide,Goblin Guide,Memnite,Memnite,Memnite,Memnite,Reckless Bushwhacker,Reckless Bushwhacker,Reckless Bushwhacker,Signal Pest,Signal Pest,Signal Pest,Signal Pest,Simian Spirit Guide,Simian Spirit Guide,Atarka\'s Command,Atarka\'s Command,Atarka\'s Command,Atarka\'s Command,Goblin Grenade,Goblin Grenade,Goblin Grenade,Kuldotha Rebirth,Kuldotha Rebirth,Kuldotha Rebirth,Kuldotha Rebirth,Lightning Bolt,Lightning Bolt,Lightning Bolt,Mishra\'s Bauble,Mishra\'s Bauble,Mishra\'s Bauble,Mishra\'s Bauble,Mox Opal,Mox Opal,Mox Opal
Forest,Forest,Forest,Forest,Forest,Forest,Forest,Kessig Wolf Run,Misty Rainforest,Misty Rainforest,Mountain,Stomping Ground,Stomping Ground,Stomping Ground,Windswept Heath,Windswept Heath,Windswept Heath,Wooded Foothills,Wooded Foothills,Wooded Foothills,Wooded Foothills,Arbor Elf,Arbor Elf,Arbor Elf,Arbor Elf,Birds of Paradise,Birds of Paradise,Bloodbraid Elf,Bloodbraid Elf,Bloodbraid Elf,Bloodbraid Elf,Courser of Kruphix,Inferno Titan,Inferno Titan,Inferno Titan,Pia and Kiran Nalaar,Pia and Kiran Nalaar,Tireless Tracker,Tireless Tracker,Tireless Tracker,Tireless Tracker,Lightning Bolt,Lightning Bolt,Molten Rain,Molten Rain,Molten Rain,Stone Rain,Stone Rain,Stone Rain,Stone Rain,Blood Moon,Blood Moon,Blood Moon,Blood Moon,"Chandra, Torch of Defiance","Nissa, Voice of Zendikar",Utopia Sprawl,Utopia Sprawl,Utopia Sprawl,Utopia Sprawl
Celestial Colonnade,Celestial Colonnade,Celestial Colonnade,Flooded Strand,Flooded Strand,Flooded Strand,Flooded Strand,Glacial Fortress,Glacial Fortress,Hallowed Fountain,Hallowed Fountain,Island,Island,Island,Plains,Sacred Foundry,Scalding Tarn,Scalding Tarn,Scalding Tarn,Scalding Tarn,Spirebluff Canal,Steam Vents,Steam Vents,Sulfur Falls,Snapcaster Mage,Snapcaster Mage,Snapcaster Mage,Torrential Gearhulk,Cryptic Command,Cryptic Command,Cryptic Command,Cryptic Command,Electrolyze,Electrolyze,Lightning Bolt,Lightning Bolt,Lightning Bolt,Lightning Helix,Lightning Helix,Lightning Helix,Logic Knot,Logic Knot,Logic Knot,Negate,Path to Exile,Path to Exile,Path to Exile,Path to Exile,Secure the Wastes,Serum Visions,Serum Visions,Serum Visions,Serum Visions,Spell Snare,Sphinx\'s Revelation,Supreme Verdict,Supreme Verdict,"Nahiri, the Harbinger",Search for Azcanta,Search for Azcanta
Blackcleave Cliffs,Blackcleave Cliffs,Blood Crypt,Bloodstained Mire,Blooming Marsh,Blooming Marsh,Copperline Gorge,Forest,Overgrown Tomb,Stomping Ground,Swamp,Swamp,Verdant Catacombs,Verdant Catacombs,Verdant Catacombs,Verdant Catacombs,Wooded Foothills,Wooded Foothills,Deadshot Minotaur,Deadshot Minotaur,Deadshot Minotaur,Deadshot Minotaur,Desert Cerodon,Desert Cerodon,Desert Cerodon,Fulminator Mage,Fulminator Mage,Monstrous Carabid,Monstrous Carabid,Monstrous Carabid,Monstrous Carabid,Pale Recluse,Shriekmaw,Shriekmaw,Simian Spirit Guide,Simian Spirit Guide,Simian Spirit Guide,Simian Spirit Guide,Street Wraith,Street Wraith,Street Wraith,Street Wraith,Twisted Abomination,Beast Within,Beast Within,Beast Within,Demonic Dread,Demonic Dread,Demonic Dread,Kari Zev\'s Expertise,Living End,Living End,Living End,Violent Outburst,Violent Outburst,Violent Outburst,Violent Outburst,Blood Moon,Blood Moon,Blood Moon
Blood Crypt,Bloodstained Mire,Bloodstained Mire,Bloodstained Mire,Breeding Pool,Overgrown Tomb,Overgrown Tomb,Polluted Delta,Polluted Delta,Polluted Delta,Polluted Delta,Stomping Ground,Swamp,Verdant Catacombs,Verdant Catacombs,Verdant Catacombs,Verdant Catacombs,Watery Grave,Death\'s Shadow,Death\'s Shadow,Death\'s Shadow,Death\'s Shadow,Grim Flayer,Snapcaster Mage,Street Wraith,Street Wraith,Street Wraith,Street Wraith,Tarmogoyf,Tarmogoyf,Tarmogoyf,Tarmogoyf,Abrupt Decay,Abrupt Decay,Dismember,Fatal Push,Fatal Push,Fatal Push,Inquisition of Kozilek,Inquisition of Kozilek,Inquisition of Kozilek,Inquisition of Kozilek,Stubborn Denial,Stubborn Denial,Stubborn Denial,Temur Battle Rage,Temur Battle Rage,Thoughtseize,Thoughtseize,Thoughtseize,Thoughtseize,Traverse the Ulvenwald,Traverse the Ulvenwald,Traverse the Ulvenwald,Liliana of the Veil,Liliana of the Veil,Mishra\'s Bauble,Mishra\'s Bauble,Mishra\'s Bauble,Mishra\'s Bauble
Bojuka Bog,Forest,Forest,Forest,Forest,Forest,Gavony Township,Ghost Quarter,Ghost Quarter,Ghost Quarter,Horizon Canopy,Horizon Canopy,Horizon Canopy,Plains,Temple Garden,Temple Garden,Windswept Heath,Windswept Heath,Windswept Heath,Windswept Heath,Wooded Foothills,Wooded Foothills,Wooded Foothills,Aven Mindcensor,Aven Mindcensor,Birds of Paradise,Birds of Paradise,Birds of Paradise,Birds of Paradise,Courser of Kruphix,Courser of Kruphix,Courser of Kruphix,Courser of Kruphix,Eternal Witness,Knight of the Reliquary,Knight of the Reliquary,Knight of the Reliquary,Knight of the Reliquary,Noble Hierarch,Noble Hierarch,Noble Hierarch,Noble Hierarch,Ramunap Excavator,Ramunap Excavator,Scavenging Ooze,Tireless Tracker,Tireless Tracker,Tireless Tracker,Voice of Resurgence,Voice of Resurgence,Voice of Resurgence,Voice of Resurgence,Collected Company,Collected Company,Collected Company,Collected Company,Path to Exile,Path to Exile,Path to Exile,Path to Exile
Bloodstained Mire,Concealed Courtyard,Concealed Courtyard,Concealed Courtyard,Concealed Courtyard,Field of Ruin,Field of Ruin,Ghost Quarter,Ghost Quarter,Godless Shrine,Godless Shrine,Marsh Flats,Marsh Flats,Marsh Flats,Marsh Flats,Plains,Plains,Plains,Plains,Swamp,Swamp,Swamp,"Urborg, Tomb of Yawgmoth","Urborg, Tomb of Yawgmoth",Bloodghast,Bloodghast,Bloodghast,Bloodghast,Dark Confidant,Dark Confidant,"Kalitas, Traitor of Ghet",Phyrexian Obliterator,Collective Brutality,Fatal Push,Fatal Push,Fatal Push,Go for the Throat,Inquisition of Kozilek,Inquisition of Kozilek,Lingering Souls,Lingering Souls,Lingering Souls,Lingering Souls,Path to Exile,Path to Exile,Thoughtseize,Thoughtseize,Thoughtseize,Bitterblossom,Bitterblossom,Bitterblossom,"Gideon, Ally of Zendikar","Gideon, Ally of Zendikar",Liliana of the Veil,Liliana of the Veil,"Liliana, the Last Hope",Smuggler\'s Copter,Smuggler\'s Copter,Smuggler\'s Copter,Smuggler\'s Copter
Aether Hub,Boros Garrison,Botanical Sanctum,Cavern of Souls,Forest,Forest,Gemstone Mine,Gemstone Mine,Gemstone Mine,Gemstone Mine,Gruul Turf,Gruul Turf,Khalni Garden,Radiant Fountain,Selesnya Sanctuary,Selesnya Sanctuary,Simic Growth Chamber,Simic Growth Chamber,Simic Growth Chamber,Simic Growth Chamber,Slayers\' Stronghold,"Sunhome, Fortress of the Legion",Temple of Mystery,Tolaria West,Tolaria West,Tolaria West,Vesuva,"Azusa, Lost but Seeking","Azusa, Lost but Seeking",Courser of Kruphix,Courser of Kruphix,Primeval Titan,Primeval Titan,Primeval Titan,Primeval Titan,Sakura-Tribe Scout,Sakura-Tribe Scout,Sakura-Tribe Scout,Sakura-Tribe Scout,Tireless Tracker,Tireless Tracker,Walking Ballista,Explore,Explore,Explore,Explore,Pact of Negation,Serum Visions,Serum Visions,Serum Visions,Serum Visions,Summoner\'s Pact,Summoner\'s Pact,Summoner\'s Pact,Summoner\'s Pact,Amulet of Vigor,Amulet of Vigor,Amulet of Vigor,Amulet of Vigor,Engineered Explosives
Blackcleave Cliffs,Blackcleave Cliffs,Blackcleave Cliffs,Blood Crypt,Bloodstained Mire,Bloodstained Mire,Blooming Marsh,Forest,Mountain,Overgrown Tomb,Raging Ravine,Raging Ravine,Raging Ravine,Stomping Ground,Swamp,Swamp,Twilight Mire,Verdant Catacombs,Verdant Catacombs,Verdant Catacombs,Verdant Catacombs,Wooded Foothills,Wooded Foothills,Bloodbraid Elf,Bloodbraid Elf,Bloodbraid Elf,Bloodbraid Elf,Dark Confidant,Dark Confidant,Dark Confidant,Dark Confidant,Scavenging Ooze,Scavenging Ooze,Scavenging Ooze,Tarmogoyf,Tarmogoyf,Tarmogoyf,Tarmogoyf,Abrupt Decay,Dreadbore,Fatal Push,Fatal Push,Inquisition of Kozilek,Inquisition of Kozilek,Inquisition of Kozilek,Kolaghan\'s Command,Kolaghan\'s Command,Lightning Bolt,Lightning Bolt,Lightning Bolt,Lightning Bolt,Maelstrom Pulse,Thoughtseize,Thoughtseize,Thoughtseize,Liliana of the Veil,Liliana of the Veil,Liliana of the Veil,Liliana of the Veil,"Liliana, the Last Hope"
